pet_id,date,activity_type,duration_minutes,issue,resolution,owner_id,owner_age_group,pet_type,year_month
1345,2022-05-12,Walking,8,"","",9512,18-25,Fish,2022-05
1169,2023-04-25,Playing,12,"","",1614,56-65,Cat,2023-04
6172,2023-02-07,Resting,4,"","",6541,18-25,Hamster,2023-02
9011,2022-07-24,Health,0,Dental Cleaning,"Cleaning done, no dental issues",6170,18-25,Cat,2022-07
500,2023-09-24,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",9128,26-35,Cat,2023-09
7281,2022-04-02,Walking,64,"","",3985,18-25,Fish,2022-04
7818,2022-05-30,Resting,49,"","",7979,46-55,Hamster,2022-05
7692,2023-10-15,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,6053,36-45,Hamster,2023-10
5037,2023-09-21,Playing,17,"","",119,26-35,Fish,2023-09
6778,2023-04-29,Playing,2,"","",7271,36-45,Cat,2023-04
8353,2022-06-22,Health,0,Dental Cleaning,"Cleaning done, no dental issues",94,18-25,Fish,2022-06
5789,2023-09-26,Health,0,Annual Checkup,Diet adjustment recommended for weight management,885,26-35,Hamster,2023-09
83,2022-11-05,Resting,32,"","",6916,26-35,Hamster,2022-11
8691,2022-10-14,Resting,17,"","",3447,26-35,Fish,2022-10
3821,2023-04-26,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,9842,26-35,Hamster,2023-04
83,2022-06-16,Health,0,Dental Cleaning,"Cleaning done, no dental issues",6916,26-35,Hamster,2022-06
1540,2023-01-24,Health,0,Annual Checkup,Diet adjustment recommended for weight management,2614,26-35,Rabbit,2023-01
2544,2023-12-10,Resting,,"","",9264,56-65,Rabbit,2023-12
337,2023-12-21,Playing,32,"","",2263,36-45,Cat,2023-12
8840,2023-05-15,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,3588,18-25,Fish,2023-05
4024,2022-11-04,Health,0,Annual Checkup,"All clear, healthy diet recommended",4004,56-65,Dog,2022-11
4238,2023-05-30,Resting,72,"","",7739,56-65,Cat,2023-05
7766,2022-06-11,Playing,,"","",6699,56-65,Rabbit,2022-06
6102,2023-01-07,Resting,39,"","",1403,46-55,Hamster,2023-01
7022,2022-12-01,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",7165,56-65,Dog,2022-12
1772,2023-11-05,Health,0,Annual Checkup,"All clear, healthy diet recommended",8034,18-25,Cat,2023-11
3767,2022-07-29,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",3183,36-45,Dog,2022-07
8710,2022-12-19,Health,0,Dental Cleaning,"Cleaning done, no dental issues",4317,56-65,Dog,2022-12
7788,2022-10-22,Playing,72,"","",7350,36-45,Dog,2022-10
3340,2022-09-02,Resting,59,"","",755,18-25,Hamster,2022-09
8177,2022-04-02,Health,0,Annual Checkup,"All clear, healthy diet recommended",8251,18-25,Dog,2022-04
5958,2022-11-04,Playing,66,"","",5210,36-45,Fish,2022-11
774,2023-11-09,Playing,50,"","",8152,26-35,Dog,2023-11
7956,2022-07-11,Resting,,"","",725,66+,Hamster,2022-07
5925,2022-11-22,Playing,57,"","",8475,56-65,Hamster,2022-11
5919,2022-06-25,Playing,2,"","",8009,26-35,Fish,2022-06
1939,2023-12-01,Playing,75,"","",8319,26-35,Cat,2023-12
7010,2023-06-12,Playing,9,"","",6873,36-45,Fish,2023-06
3638,2023-05-06,Health,0,Injury,"Minor surgery performed, recovery monitored",5508,56-65,Dog,2023-05
2726,2022-06-26,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,6618,56-65,Fish,2022-06
9930,2022-09-05,Health,0,Injury,"Sprain identified, rest and limited movement advised",7016,18-25,Dog,2022-09
2262,2023-08-10,Walking,,"","",1208,26-35,Rabbit,2023-08
1370,2023-06-20,Health,0,Annual Checkup,Diet adjustment recommended for weight management,3138,18-25,Hamster,2023-06
2448,2023-12-24,Walking,72,"","",5266,26-35,Hamster,2023-12
1956,2023-11-01,Playing,74,"","",2818,56-65,Rabbit,2023-11
3467,2023-10-17,Playing,74,"","",9304,18-25,Fish,2023-10
2869,2023-07-29,Health,0,Dental Cleaning,"Cleaning done, no dental issues",4983,36-45,Cat,2023-07
9695,2023-06-28,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,6402,66+,Fish,2023-06
4410,2023-10-30,Health,0,Dental Cleaning,"Cleaning done, no dental issues",4424,56-65,Cat,2023-10
9227,2023-10-29,Health,0,Injury,"Minor surgery performed, recovery monitored",1502,56-65,Hamster,2023-10
7936,2023-01-02,Playing,57,"","",3641,36-45,Fish,2023-01
782,2022-08-13,Walking,50,"","",3884,26-35,Cat,2022-08
5194,2022-05-23,Health,0,Dental Cleaning,"Cleaning done, no dental issues",1201,56-65,Dog,2022-05
6917,2023-11-22,Health,0,Annual Checkup,Diet adjustment recommended for weight management,939,26-35,Dog,2023-11
1963,2022-09-02,Resting,,"","",3173,66+,Dog,2022-09
8412,2023-05-09,Playing,35,"","",4116,18-25,Hamster,2023-05
5091,2023-07-31,Health,0,Annual Checkup,Diet adjustment recommended for weight management,3792,26-35,Cat,2023-07
717,2023-11-19,Playing,21,"","",9637,46-55,Dog,2023-11
2544,2023-10-07,Health,0,Annual Checkup,"All clear, healthy diet recommended",9264,56-65,Rabbit,2023-10
1047,2022-10-29,Playing,39,"","",6893,18-25,Dog,2022-10
83,2022-05-25,Playing,41,"","",6916,26-35,Hamster,2022-05
7010,2023-12-10,Resting,,"","",6873,36-45,Fish,2023-12
6729,2022-07-24,Playing,8,"","",980,46-55,Hamster,2022-07
4690,2023-09-01,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",1279,66+,Dog,2023-09
1057,2022-09-14,Walking,33,"","",6689,46-55,Fish,2022-09
3057,2023-03-25,Health,0,Annual Checkup,Diet adjustment recommended for weight management,2385,26-35,Hamster,2023-03
9379,2022-07-01,Health,0,Dental Cleaning,"Cleaning done, no dental issues",1903,46-55,Fish,2022-07
5301,2022-10-18,Playing,,"","",6429,56-65,Fish,2022-10
8981,2022-05-24,Playing,,"","",2804,18-25,Rabbit,2022-05
9186,2023-05-29,Resting,18,"","",948,66+,Rabbit,2023-05
7936,2023-09-25,Resting,,"","",3641,36-45,Fish,2023-09
5540,2023-01-11,Health,0,Annual Checkup,Diet adjustment recommended for weight management,8158,56-65,Dog,2023-01
2191,2022-11-27,Resting,21,"","",9915,36-45,Rabbit,2022-11
997,2022-05-05,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",7886,26-35,Hamster,2022-05
2094,2022-06-01,Resting,36,"","",6511,46-55,Cat,2022-06
7331,2022-04-06,Health,0,Annual Checkup,Diet adjustment recommended for weight management,7557,36-45,Cat,2022-04
6518,2023-09-12,Resting,29,"","",12,46-55,Dog,2023-09
5799,2023-06-16,Playing,17,"","",7299,26-35,Fish,2023-06
3846,2022-11-24,Health,0,Injury,"Sprain identified, rest and limited movement advised",8609,56-65,Fish,2022-11
7680,2023-11-17,Playing,46,"","",129,66+,Rabbit,2023-11
8716,2023-01-07,Walking,18,"","",8087,66+,Dog,2023-01
4195,2022-06-27,Resting,67,"","",2829,66+,Fish,2022-06
3040,2023-08-09,Health,0,Dental Cleaning,"Cleaning done, no dental issues",5637,18-25,Rabbit,2023-08
9236,2023-11-28,Health,0,Injury,"Minor surgery performed, recovery monitored",6204,66+,Fish,2023-11
5017,2023-06-13,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",7785,36-45,Cat,2023-06
2544,2022-09-23,Resting,19,"","",9264,56-65,Rabbit,2022-09
9712,2023-01-25,Resting,64,"","",3539,36-45,Cat,2023-01
5578,2022-10-14,Health,0,Annual Checkup,Diet adjustment recommended for weight management,5887,18-25,Cat,2022-10
3040,2023-02-17,Health,0,Annual Checkup,Diet adjustment recommended for weight management,5637,18-25,Rabbit,2023-02
5090,2023-02-05,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,6530,26-35,Hamster,2023-02
2840,2022-09-14,Resting,10,"","",8267,46-55,Fish,2022-09
6032,2023-10-27,Health,0,Injury,"Sprain identified, rest and limited movement advised",853,26-35,Cat,2023-10
2549,2022-10-30,Health,0,Injury,"Minor surgery performed, recovery monitored",8612,36-45,Dog,2022-10
1949,2023-07-11,Walking,82,"","",8827,46-55,Rabbit,2023-07
5008,2023-01-23,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",4697,66+,Dog,2023-01
3088,2023-03-23,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",1339,18-25,Hamster,2023-03
3300,2023-09-05,Health,0,Annual Checkup,"All clear, healthy diet recommended",264,66+,Hamster,2023-09
542,2022-11-07,Playing,2,"","",6776,18-25,Hamster,2022-11
3885,2023-06-02,Walking,33,"","",3080,56-65,Cat,2023-06
3695,2023-10-09,Playing,46,"","",6294,56-65,Fish,2023-10
5789,2023-09-07,Health,0,Injury,"Minor surgery performed, recovery monitored",885,26-35,Hamster,2023-09
5090,2022-06-29,Resting,3,"","",6530,26-35,Hamster,2022-06
6731,2023-01-30,Health,0,Injury,Physical therapy recommended for joint issues,2075,46-55,Dog,2023-01
5091,2023-11-04,Walking,63,"","",3792,26-35,Cat,2023-11
5288,2022-04-24,Health,0,Annual Checkup,"All clear, healthy diet recommended",290,56-65,Dog,2022-04
7393,2022-11-08,Resting,87,"","",7018,18-25,Dog,2022-11
4778,2023-02-04,Walking,87,"","",477,56-65,Cat,2023-02
236,2023-06-19,Health,0,Dental Cleaning,"Cleaning done, no dental issues",6300,18-25,Fish,2023-06
8716,2023-01-09,Resting,70,"","",8087,66+,Dog,2023-01
4346,2022-06-29,Playing,53,"","",9867,46-55,Fish,2022-06
9721,2022-05-11,Resting,55,"","",4991,26-35,Rabbit,2022-05
5919,2022-05-24,Health,0,Dental Cleaning,"Cleaning done, no dental issues",8009,26-35,Fish,2022-05
5323,2023-08-12,Health,0,Annual Checkup,Diet adjustment recommended for weight management,6194,66+,Rabbit,2023-08
5799,2022-09-26,Walking,,"","",7299,26-35,Fish,2022-09
7482,2023-03-31,Walking,38,"","",7022,26-35,Rabbit,2023-03
8868,2023-04-30,Health,0,Annual Checkup,"All clear, healthy diet recommended",343,46-55,Rabbit,2023-04
3936,2023-12-22,Resting,,"","",7063,26-35,Hamster,2023-12
4539,2023-10-13,Health,0,Dental Cleaning,"Cleaning done, no dental issues",4531,18-25,Dog,2023-10
3370,2022-07-30,Health,0,Annual Checkup,"All clear, healthy diet recommended",13,66+,Hamster,2022-07
3884,2022-05-23,Resting,84,"","",6355,66+,Rabbit,2022-05
1047,2022-04-26,Playing,16,"","",6893,18-25,Dog,2022-04
8007,2022-09-02,Resting,60,"","",6652,18-25,Rabbit,2022-09
150,2022-09-26,Health,0,Annual Checkup,Diet adjustment recommended for weight management,8605,26-35,Rabbit,2022-09
2882,2023-02-18,Health,0,Injury,Physical therapy recommended for joint issues,6343,56-65,Dog,2023-02
579,2023-01-20,Health,0,Dental Cleaning,"Cleaning done, no dental issues",7956,56-65,Dog,2023-01
4955,2022-11-06,Health,0,Dental Cleaning,"Cleaning done, no dental issues",3114,66+,Dog,2022-11
4947,2023-08-27,Health,0,Injury,"Minor surgery performed, recovery monitored",9337,56-65,Rabbit,2023-08
2726,2022-08-26,Health,0,Dental Cleaning,"Cleaning done, no dental issues",6618,56-65,Fish,2022-08
9813,2023-03-05,Health,0,Dental Cleaning,"Cleaning done, no dental issues",7472,66+,Hamster,2023-03
217,2022-12-09,Walking,,"","",9887,26-35,Dog,2022-12
6338,2022-05-18,Health,0,Annual Checkup,"All clear, healthy diet recommended",4094,46-55,Fish,2022-05
5563,2022-11-15,Health,0,Annual Checkup,Diet adjustment recommended for weight management,4091,36-45,Rabbit,2022-11
9632,2022-04-26,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,4032,36-45,Rabbit,2022-04
3884,2023-10-22,Playing,67,"","",6355,66+,Rabbit,2023-10
6482,2022-11-02,Health,0,Dental Cleaning,"Cleaning done, no dental issues",4092,46-55,Fish,2022-11
782,2022-09-14,Playing,87,"","",3884,26-35,Cat,2022-09
5501,2023-05-11,Health,0,Annual Checkup,Diet adjustment recommended for weight management,7969,26-35,Rabbit,2023-05
7485,2023-01-25,Health,0,Annual Checkup,Diet adjustment recommended for weight management,6278,56-65,Dog,2023-01
1169,2023-08-20,Playing,78,"","",1614,56-65,Cat,2023-08
2843,2023-06-27,Walking,11,"","",418,46-55,Hamster,2023-06
2887,2023-07-13,Health,0,Injury,Physical therapy recommended for joint issues,8252,36-45,Rabbit,2023-07
5540,2022-05-10,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,8158,56-65,Dog,2022-05
1297,2022-09-23,Resting,48,"","",576,26-35,Fish,2022-09
4734,2023-01-03,Health,0,Annual Checkup,Diet adjustment recommended for weight management,9477,66+,Rabbit,2023-01
9659,2023-04-28,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",5015,18-25,Dog,2023-04
7680,2023-12-11,Health,0,Annual Checkup,Diet adjustment recommended for weight management,129,66+,Rabbit,2023-12
9813,2023-01-01,Health,0,Annual Checkup,"All clear, healthy diet recommended",7472,66+,Hamster,2023-01
4339,2023-05-13,Playing,2,"","",130,18-25,Rabbit,2023-05
850,2022-10-16,Resting,49,"","",3475,26-35,Hamster,2022-10
8631,2022-12-24,Health,0,Injury,"Sprain identified, rest and limited movement advised",1052,66+,Hamster,2022-12
3821,2023-10-02,Health,0,Annual Checkup,Diet adjustment recommended for weight management,9842,26-35,Hamster,2023-10
1309,2023-10-31,Walking,51,"","",5899,18-25,Hamster,2023-10
5334,2023-10-07,Walking,47,"","",9015,26-35,Cat,2023-10
4339,2023-01-18,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,130,18-25,Rabbit,2023-01
7716,2022-04-06,Playing,26,"","",342,66+,Cat,2022-04
8354,2023-10-01,Playing,,"","",2769,26-35,Fish,2023-10
7785,2023-04-14,Health,0,Annual Checkup,"All clear, healthy diet recommended",1955,26-35,Rabbit,2023-04
1939,2023-01-10,Health,0,Dental Cleaning,"Cleaning done, no dental issues",8319,26-35,Cat,2023-01
1417,2023-09-29,Walking,62,"","",1834,46-55,Rabbit,2023-09
5789,2022-12-18,Playing,,"","",885,26-35,Hamster,2022-12
2590,2023-12-11,Playing,,"","",1365,26-35,Dog,2023-12
3830,2022-10-28,Resting,33,"","",4465,46-55,Dog,2022-10
8354,2023-05-07,Resting,,"","",2769,26-35,Fish,2023-05
8710,2022-11-07,Health,0,Annual Checkup,"All clear, healthy diet recommended",4317,56-65,Dog,2022-11
9581,2022-09-28,Resting,44,"","",6128,66+,Rabbit,2022-09
6729,2023-11-24,Resting,78,"","",980,46-55,Hamster,2023-11
7716,2023-07-03,Health,0,Annual Checkup,"All clear, healthy diet recommended",342,66+,Cat,2023-07
9618,2022-04-09,Health,0,Dental Cleaning,"Cleaning done, no dental issues",4482,18-25,Fish,2022-04
5823,2023-02-13,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,1745,36-45,Cat,2023-02
4592,2023-01-12,Walking,46,"","",4293,46-55,Hamster,2023-01
7799,2022-04-19,Health,0,Annual Checkup,"All clear, healthy diet recommended",5114,36-45,Fish,2022-04
6859,2023-03-13,Walking,46,"","",654,56-65,Cat,2023-03
6409,2023-04-17,Walking,40,"","",2533,26-35,Fish,2023-04
2888,2023-02-01,Health,0,Injury,"Minor surgery performed, recovery monitored",187,36-45,Rabbit,2023-02
5987,2023-02-22,Health,0,Injury,Physical therapy recommended for joint issues,4121,66+,Hamster,2023-02
5632,2023-09-20,Walking,,"","",6055,26-35,Cat,2023-09
6917,2022-10-01,Resting,71,"","",939,26-35,Dog,2022-10
5987,2023-03-01,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,4121,66+,Hamster,2023-03
1169,2022-11-21,Health,0,Dental Cleaning,"Cleaning done, no dental issues",1614,56-65,Cat,2022-11
2178,2023-12-15,Health,0,Dental Cleaning,"Cleaning done, no dental issues",9442,36-45,Dog,2023-12
5301,2023-07-09,Health,0,Dental Cleaning,"Cleaning done, no dental issues",6429,56-65,Fish,2023-07
8967,2022-07-12,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",2752,66+,Dog,2022-07
6032,2023-12-01,Health,0,Annual Checkup,Diet adjustment recommended for weight management,853,26-35,Cat,2023-12
7004,2023-11-30,Health,0,Annual Checkup,"All clear, healthy diet recommended",1231,66+,Dog,2023-11
1678,2023-05-15,Resting,84,"","",1146,36-45,Dog,2023-05
8244,2023-07-04,Health,0,Injury,Physical therapy recommended for joint issues,5743,66+,Fish,2023-07
7970,2022-10-17,Health,0,Dental Cleaning,"Cleaning done, no dental issues",1419,36-45,Hamster,2022-10
8177,2022-08-04,Health,0,Injury,"Sprain identified, rest and limited movement advised",8251,18-25,Dog,2022-08
9030,2022-09-15,Playing,38,"","",4500,18-25,Hamster,2022-09
7352,2022-10-11,Health,0,Annual Checkup,"All clear, healthy diet recommended",7816,56-65,Hamster,2022-10
248,2022-11-06,Health,0,Annual Checkup,Diet adjustment recommended for weight management,7635,66+,Dog,2022-11
5890,2022-10-06,Health,0,Dental Cleaning,"Cleaning done, no dental issues",3438,46-55,Cat,2022-10
5008,2022-05-14,Walking,24,"","",4697,66+,Dog,2022-05
5288,2023-10-17,Health,0,Annual Checkup,Diet adjustment recommended for weight management,290,56-65,Dog,2023-10
8103,2023-12-06,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,1336,26-35,Fish,2023-12
6917,2022-06-13,Playing,57,"","",939,26-35,Dog,2022-06
1968,2022-12-11,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",109,26-35,Cat,2022-12
9356,2022-05-17,Playing,12,"","",6362,18-25,Hamster,2022-05
3946,2022-06-13,Playing,69,"","",1722,66+,Cat,2022-06
3638,2023-07-26,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",5508,56-65,Dog,2023-07
9718,2022-11-17,Resting,59,"","",901,26-35,Cat,2022-11
4690,2023-12-06,Walking,70,"","",1279,66+,Dog,2023-12
6778,2023-03-11,Walking,58,"","",7271,36-45,Cat,2023-03
1216,2023-09-24,Playing,,"","",8775,26-35,Fish,2023-09
1735,2023-09-20,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",8142,56-65,Fish,2023-09
8149,2023-11-28,Playing,27,"","",7913,66+,Dog,2023-11
6141,2022-08-26,Resting,,"","",7658,56-65,Dog,2022-08
833,2023-05-28,Playing,79,"","",7440,66+,Fish,2023-05
7692,2022-11-22,Walking,,"","",6053,36-45,Hamster,2022-11
2058,2022-06-23,Resting,62,"","",4954,36-45,Fish,2022-06
2415,2022-04-04,Health,0,Annual Checkup,"All clear, healthy diet recommended",359,46-55,Rabbit,2022-04
4001,2023-07-31,Health,0,Injury,"Minor surgery performed, recovery monitored",9753,46-55,Hamster,2023-07
1846,2022-08-10,Walking,31,"","",9741,56-65,Rabbit,2022-08
5062,2023-04-04,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",3258,36-45,Cat,2023-04
2448,2023-11-06,Resting,74,"","",5266,26-35,Hamster,2023-11
5323,2023-03-15,Health,0,Dental Cleaning,"Cleaning done, no dental issues",6194,66+,Rabbit,2023-03
9191,2022-08-27,Health,0,Dental Cleaning,"Cleaning done, no dental issues",2639,66+,Hamster,2022-08
8510,2023-07-19,Resting,90,"","",2392,18-25,Cat,2023-07
6806,2022-10-24,Health,0,Dental Cleaning,"Cleaning done, no dental issues",7119,56-65,Dog,2022-10
2726,2023-09-23,Resting,51,"","",6618,56-65,Fish,2023-09
831,2023-04-08,Walking,5,"","",5416,46-55,Cat,2023-04
3520,2023-09-23,Health,0,Annual Checkup,Diet adjustment recommended for weight management,4834,36-45,Hamster,2023-09
5071,2023-10-23,Health,0,Annual Checkup,"All clear, healthy diet recommended",1992,18-25,Fish,2023-10
4339,2022-05-19,Health,0,Dental Cleaning,"Cleaning done, no dental issues",130,18-25,Rabbit,2022-05
8586,2023-06-08,Health,0,Annual Checkup,Diet adjustment recommended for weight management,9364,66+,Hamster,2023-06
8070,2023-01-08,Resting,40,"","",4144,36-45,Fish,2023-01
3001,2023-03-25,Walking,85,"","",9951,26-35,Cat,2023-03
3026,2022-08-26,Playing,76,"","",2037,66+,Rabbit,2022-08
6102,2022-10-12,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,1403,46-55,Hamster,2022-10
2726,2023-03-20,Playing,25,"","",6618,56-65,Fish,2023-03
3289,2023-12-02,Playing,56,"","",8286,46-55,Hamster,2023-12
4584,2023-10-12,Playing,,"","",9686,36-45,Hamster,2023-10
7004,2023-03-21,Resting,4,"","",1231,66+,Dog,2023-03
2794,2022-09-12,Health,0,Annual Checkup,"All clear, healthy diet recommended",9306,66+,Dog,2022-09
3220,2022-12-07,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,2733,26-35,Fish,2022-12
6896,2022-09-27,Walking,36,"","",7961,56-65,Dog,2022-09
2869,2022-07-21,Resting,,"","",4983,36-45,Cat,2022-07
2191,2022-12-03,Health,0,Annual Checkup,Diet adjustment recommended for weight management,9915,36-45,Rabbit,2022-12
7975,2023-12-13,Walking,58,"","",9672,56-65,Hamster,2023-12
5323,2022-04-02,Playing,72,"","",6194,66+,Rabbit,2022-04
2709,2023-12-24,Health,0,Annual Checkup,"All clear, healthy diet recommended",4979,26-35,Cat,2023-12
9357,2023-04-25,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,4945,56-65,Rabbit,2023-04
3228,2022-12-23,Health,0,Annual Checkup,Diet adjustment recommended for weight management,8432,66+,Fish,2022-12
2342,2023-05-12,Walking,51,"","",4929,66+,Hamster,2023-05
831,2022-10-19,Health,0,Dental Cleaning,"Cleaning done, no dental issues",5416,46-55,Cat,2022-10
5747,2022-05-03,Health,0,Annual Checkup,Diet adjustment recommended for weight management,8562,36-45,Dog,2022-05
1906,2022-04-02,Resting,,"","",4680,18-25,Rabbit,2022-04
4339,2022-05-22,Walking,87,"","",130,18-25,Rabbit,2022-05
2794,2022-05-10,Health,0,Injury,"Sprain identified, rest and limited movement advised",9306,66+,Dog,2022-05
4768,2022-07-04,Health,0,Dental Cleaning,"Cleaning done, no dental issues",254,56-65,Dog,2022-07
2777,2023-11-08,Health,0,Dental Cleaning,"Cleaning done, no dental issues",1085,66+,Hamster,2023-11
8993,2023-06-03,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",1424,66+,Cat,2023-06
8007,2023-02-08,Resting,89,"","",6652,18-25,Rabbit,2023-02
7788,2022-09-05,Health,0,Annual Checkup,"All clear, healthy diet recommended",7350,36-45,Dog,2022-09
5107,2022-05-07,Health,0,Injury,"Minor surgery performed, recovery monitored",3456,36-45,Fish,2022-05
1303,2023-01-28,Health,0,Annual Checkup,Diet adjustment recommended for weight management,5687,18-25,Fish,2023-01
1846,2022-10-16,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,9741,56-65,Rabbit,2022-10
2893,2023-10-15,Playing,30,"","",8726,66+,Dog,2023-10
3638,2023-03-27,Playing,84,"","",5508,56-65,Dog,2023-03
4045,2023-03-19,Walking,47,"","",6103,46-55,Dog,2023-03
637,2022-04-04,Playing,33,"","",6918,56-65,Cat,2022-04
2278,2023-06-15,Health,0,Dental Cleaning,"Cleaning done, no dental issues",6427,26-35,Hamster,2023-06
3617,2022-07-20,Resting,18,"","",3060,66+,Dog,2022-07
5418,2023-12-14,Playing,72,"","",8149,18-25,Dog,2023-12
4643,2023-07-12,Walking,54,"","",1806,36-45,Hamster,2023-07
6480,2022-09-27,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,6899,66+,Dog,2022-09
5406,2022-12-29,Health,0,Dental Cleaning,"Cleaning done, no dental issues",9906,66+,Fish,2022-12
1204,2023-04-28,Health,0,Injury,"Sprain identified, rest and limited movement advised",3070,18-25,Cat,2023-04
8586,2023-11-17,Resting,50,"","",9364,66+,Hamster,2023-11
2471,2023-05-01,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",7098,46-55,Dog,2023-05
7515,2022-10-10,Health,0,Annual Checkup,Diet adjustment recommended for weight management,7330,18-25,Rabbit,2022-10
9419,2022-10-14,Walking,46,"","",4101,36-45,Hamster,2022-10
3330,2023-10-12,Resting,49,"","",9937,36-45,Rabbit,2023-10
6620,2023-09-17,Walking,45,"","",9788,46-55,Hamster,2023-09
7267,2022-07-28,Resting,81,"","",9890,56-65,Hamster,2022-07
8103,2022-06-21,Health,0,Injury,Physical therapy recommended for joint issues,1336,26-35,Fish,2022-06
6897,2022-10-31,Resting,8,"","",9232,36-45,Cat,2022-10
5037,2023-01-19,Health,0,Injury,"Minor surgery performed, recovery monitored",119,26-35,Fish,2023-01
3223,2023-10-01,Health,0,Annual Checkup,"All clear, healthy diet recommended",7880,26-35,Cat,2023-10
5468,2023-11-23,Walking,69,"","",4302,46-55,Fish,2023-11
4212,2023-08-28,Health,0,Dental Cleaning,"Cleaning done, no dental issues",2303,56-65,Dog,2023-08
1169,2023-11-22,Health,0,Injury,"Minor surgery performed, recovery monitored",1614,56-65,Cat,2023-11
2733,2023-10-15,Playing,54,"","",2443,56-65,Rabbit,2023-10
5563,2023-12-16,Walking,90,"","",4091,36-45,Rabbit,2023-12
9071,2022-07-09,Playing,66,"","",4485,56-65,Hamster,2022-07
6141,2023-03-14,Playing,4,"","",7658,56-65,Dog,2023-03
4768,2023-01-06,Playing,,"","",254,56-65,Dog,2023-01
3223,2023-07-08,Resting,62,"","",7880,26-35,Cat,2023-07
5940,2023-10-18,Health,0,Annual Checkup,"All clear, healthy diet recommended",7893,56-65,Fish,2023-10
4024,2022-12-30,Resting,51,"","",4004,56-65,Dog,2022-12
5457,2023-05-12,Playing,10,"","",9437,18-25,Fish,2023-05
2547,2023-10-22,Playing,73,"","",3009,36-45,Hamster,2023-10
6934,2023-03-18,Health,0,Annual Checkup,Diet adjustment recommended for weight management,7906,26-35,Cat,2023-03
3569,2022-10-12,Health,0,Ear Infection,Medication and follow-up in 2 weeks for infection,915,36-45,Dog,2022-10
4238,2022-05-19,Playing,64,"","",7739,56-65,Cat,2022-05
6897,2022-06-03,Walking,71,"","",9232,36-45,Cat,2022-06
7022,2023-11-08,Playing,14,"","",7165,56-65,Dog,2023-11
4150,2023-05-18,Resting,85,"","",7003,36-45,Fish,2023-05
5958,2022-12-31,Health,0,Annual Checkup,Diet adjustment recommended for weight management,5210,36-45,Fish,2022-12
9236,2023-01-26,Health,0,Annual Checkup,Diet adjustment recommended for weight management,6204,66+,Fish,2023-01
8804,2023-01-15,Resting,88,"","",3846,46-55,Fish,2023-01
7766,2023-06-24,Walking,,"","",6699,56-65,Rabbit,2023-06
4834,2023-01-07,Playing,56,"","",5367,26-35,Dog,2023-01
997,2023-07-23,Playing,,"","",7886,26-35,Hamster,2023-07
3735,2023-11-28,Walking,,"","",4333,26-35,Cat,2023-11
1322,2023-01-21,Walking,42,"","",1748,66+,Fish,2023-01
4643,2023-05-18,Walking,,"","",1806,36-45,Hamster,2023-05
6454,2022-08-29,Health,0,Dental Cleaning,"Cleaning done, no dental issues",3521,26-35,Hamster,2022-08
7515,2022-08-14,Resting,,"","",7330,18-25,Rabbit,2022-08
4438,2022-10-08,Playing,,"","",6845,56-65,Cat,2022-10
8070,2022-10-02,Resting,61,"","",4144,36-45,Fish,2022-10
3420,2022-09-30,Health,0,Annual Checkup,"Vaccination completed, next due in 1 year",7822,66+,Fish,2022-09
9379,2023-04-26,Playing,,"","",1903,46-55,Fish,2023-04
8007,2022-04-19,Playing,49,"","",6652,18-25,Rabbit,2022-04
4060,2023-02-22,Health,0,Annual Checkup,"All clear, healthy diet recommended",3887,36-45,Fish,2023-02
2843,2022-05-16,Health,0,Dental Cleaning,"Cleaning done, no dental issues",418,46-55,Hamster,2022-05
